dataset,method,file_name,touch_prob,gt,pred,error
d3,B1_components,WIN_20240202_12_32_24_Pro_jpg.rf.9bc13fddc6a5ecbda6cac73d9d826e85.jpg,,14,16,2
d3,B1_components,WIN_20240131_11_08_18_Pro_jpg.rf.9c946548a3fa4eb6b483417faceb9170.jpg,,13,17,4
d3,B1_components,WIN_20240129_18_04_33_Pro_jpg.rf.9883eca333459f1a8017582757e2e645.jpg,,14,17,3
d3,B1_components,WIN_20240127_13_44_34_Pro_jpg.rf.9ca915916cd745c2491cdc3ec348e037.jpg,,11,13,2
d3,B1_components,WIN_20240131_11_25_16_Pro_jpg.rf.9c4c390173186e8b302c4f894529a63a.jpg,,13,13,0
d3,B1_components,WIN_20240126_11_24_00_Pro_jpg.rf.9e8e00d36a36128c44010c85db8072b5.jpg,,10,13,3
d3,B1_components,WIN_20240127_13_52_39_Pro_jpg.rf.9b033ec7900fab8e08e8e7d3a82d62da.jpg,,16,20,4
d3,B1_components,WIN_20240126_13_35_30_Pro_jpg.rf.9eb3312a9468ec060d673ce1dd0cf970.jpg,,15,17,2
d3,B1_components,WIN_20240131_11_30_58_Pro_jpg.rf.a01776502d1fe3d889485f92b3f7469f.jpg,,10,15,5
d3,B1_components,WIN_20240131_11_24_33_Pro_jpg.rf.99847bcd2e2066b4f296c57075e10f15.jpg,,13,15,2
d3,B1_components,WIN_20240129_11_08_08_Pro_jpg.rf.9f29f02a478400855467e21b806b7767.jpg,,15,18,3
d3,B1_components,WIN_20240126_14_40_50_Pro_jpg.rf.9ee2e0a3516e35d31a52bc04d16f38b1.jpg,,14,21,7
d3,B1_components,WIN_20240131_11_06_19_Pro_jpg.rf.a132e55755064b8e77867870c1a6dfc6.jpg,,15,19,4
d3,B1_components,WIN_20240126_11_51_54_Pro_jpg.rf.a08f2f75e70a5516d1b77ee695a8138a.jpg,,13,15,2
d3,B1_components,WIN_20240129_16_55_57_Pro_jpg.rf.9f619ded33c906a2778175f36facf9ee.jpg,,15,18,3
d3,B1_components,WIN_20240127_13_48_39_Pro_jpg.rf.a343f4b84ed4f516b5957600528622b4.jpg,,14,18,4
d3,B1_components,WIN_20240201_15_06_05_Pro_jpg.rf.ac06829cc10cb77d434d545b70460300.jpg,,14,17,3
d3,B1_components,WIN_20240126_11_28_47_Pro_jpg.rf.a686dc0c9d69a6d7677a0abba3f7f2c0.jpg,,12,15,3
d3,B1_components,WIN_20240130_16_34_31_Pro_jpg.rf.a619882e5e6aa97fdd38ebb0c0c2e65d.jpg,,15,22,7
d3,B1_components,WIN_20240129_17_45_14_Pro_jpg.rf.adc69c8d5056760ed2c3274799d3c78d.jpg,,15,18,3
d3,B1_components,WIN_20240201_14_59_34_Pro_jpg.rf.a50eaeaaa6be490646f1a65102e84ec7.jpg,,13,17,4
d3,B1_components,WIN_20240201_15_14_14_Pro_jpg.rf.b0430ed09059edbe7135f78abac76b16.jpg,,16,19,3
d3,B1_components,WIN_20240129_11_25_32_Pro_jpg.rf.aee97d02c862f3c8d62a66b789675570.jpg,,18,21,3
d3,B1_components,WIN_20240202_12_27_54_Pro_jpg.rf.adc2fd262b6187a631356e2d46756782.jpg,,15,18,3
d3,B1_components,WIN_20240126_11_25_25_Pro_jpg.rf.b13f822f92165f7087780918261fa5d9.jpg,,14,18,4
d3,B1_components,WIN_20240126_11_39_09_Pro_jpg.rf.ad09ad4ecc0a14e6b95b20adedeeba62.jpg,,14,19,5
d3,B1_components,WIN_20240126_11_54_47_Pro_jpg.rf.b280db51fbe83ffdf047a3f3d6020438.jpg,,15,18,3
d3,B1_components,WIN_20240130_16_59_02_Pro_jpg.rf.b1257bdce0064ee4aa2cba1b464d6d25.jpg,,14,16,2
d3,B1_components,WIN_20240202_11_54_46_Pro_jpg.rf.af7544ccdeb305d5f2b0a02d37090077.jpg,,12,15,3
d3,B1_components,WIN_20240131_11_13_44_Pro_jpg.rf.a86d0e54ddd2fb36f931332cacd5f61f.jpg,,14,15,1
d3,B1_components,WIN_20240130_15_39_41_Pro_jpg.rf.adcf4cf2a1c4b47fcf098796ee755db5.jpg,,16,19,3
d3,B1_components,WIN_20240129_11_33_21_Pro_jpg.rf.b40ac631559479eb41e93cde8e29e515.jpg,,18,23,5
d3,B1_components,WIN_20240129_11_05_09_Pro_jpg.rf.b3c2ba94f657cbbc48a672d153bf94c5.jpg,,12,22,10
d3,B1_components,WIN_20240202_12_35_07_Pro_jpg.rf.b52fda488316871e0c490860023209e7.jpg,,18,19,1
d3,B1_components,WIN_20240126_14_14_22_Pro_jpg.rf.b55af3a664ae7729cfb215a343cf268d.jpg,,13,19,6
d3,B1_components,WIN_20240130_16_51_33_Pro_jpg.rf.b41735e0dfc0c910fec3467288a56517.jpg,,12,16,4
d3,B1_components,WIN_20240129_10_55_53_Pro_jpg.rf.b5bf156480bb45a28e125485adeb7e2f.jpg,,15,19,4
d3,B1_components,WIN_20240126_12_07_36_Pro_jpg.rf.b711ac3dc0bcf4462dc2831292af46d8.jpg,,19,22,3
d3,B1_components,WIN_20240129_17_41_35_Pro_jpg.rf.b58ad89f076ed975a662226b8af1bc3f.jpg,,17,21,4
d3,B1_components,WIN_20240129_18_30_46_Pro_jpg.rf.ba293696b94aafe7457a86d436ae7c99.jpg,,15,19,4
d3,B1_components,WIN_20240130_15_42_58_Pro_jpg.rf.b866c0ebd3103a0b10ef6b21b20cc0cb.jpg,,20,22,2
d3,B1_components,WIN_20240129_10_33_13_Pro_jpg.rf.bcec5682f885a5f714c8b94d009fdb0c.jpg,,17,19,2
d3,B1_components,WIN_20240130_16_44_35_Pro_jpg.rf.ba10f8f5305a0c8dbf849c1f6e72ce23.jpg,,13,15,2
d3,B1_components,WIN_20240126_11_26_47_Pro_jpg.rf.b9f103dd1d82abd6975193dc7a580465.jpg,,11,16,5
d3,B1_components,WIN_20240131_11_26_20_Pro_jpg.rf.bdd8108a0275c033a00443e8c793f589.jpg,,10,18,8
d3,B1_components,WIN_20240129_18_18_21_Pro_jpg.rf.bf1578dc4eee15eef246819f09703b0c.jpg,,14,19,5
d3,B1_components,WIN_20240129_18_14_31_Pro_jpg.rf.c481c5acbb17998f3f1cdb893bcd07c8.jpg,,14,20,6
d3,B1_components,WIN_20240126_11_44_57_Pro_jpg.rf.c4357c3253067e711eac2fcfa6a648e2.jpg,,18,22,4
d3,B1_components,WIN_20240127_13_47_52_Pro_jpg.rf.c3b6f42e06aab90a8d075f33aa768f36.jpg,,15,16,1
d3,B1_components,WIN_20240202_13_05_46_Pro_jpg.rf.c479c28c25dafb7ee87682bc0ba6f920.jpg,,19,21,2
d3,B1_components,WIN_20240129_11_14_02_Pro_jpg.rf.c3be38b488659b6a20f9edca153bf90c.jpg,,17,20,3
d3,B1_components,WIN_20240127_13_47_18_Pro_jpg.rf.0166d2906ccb16ad5d7fc3b284356c7c.jpg,,16,25,9
d3,B1_components,WIN_20240129_16_39_37_Pro_jpg.rf.024bdcc59b7db36faa417ea5dc633d15.jpg,,16,23,7
d3,B1_components,WIN_20240131_11_07_30_Pro_jpg.rf.025f8282a6d83da9d53f8894e9e73487.jpg,,16,20,4
d3,B1_components,WIN_20240131_11_05_16_Pro_jpg.rf.07255478f49dee03ee64d95f5919adde.jpg,,14,17,3
d3,B1_components,WIN_20240126_13_48_39_Pro_jpg.rf.062472630073d9588914ea9036336329.jpg,,13,17,4
d3,B1_components,WIN_20240126_13_58_29_Pro_jpg.rf.048df91235402b0af4e205342e854a91.jpg,,14,17,3
d3,B1_components,WIN_20240126_14_07_15_Pro_jpg.rf.073b896d9ffd9a8b30833a88b99d3da7.jpg,,15,14,-1
d3,B1_components,WIN_20240127_14_02_25_Pro_jpg.rf.0aa0fc001d2621332c37bcf49918707d.jpg,,15,19,4
d3,B1_components,WIN_20240130_16_18_05_Pro_jpg.rf.0c750fdc610fb82b7424e855c423876f.jpg,,16,18,2
d3,B1_components,WIN_20240202_13_05_03_Pro_jpg.rf.022cb5ba9179e9ee9d11a28c82b2752d.jpg,,16,16,0
d3,B1_components,WIN_20240127_14_00_14_Pro_jpg.rf.09284d87c385bd0b847149115889feb6.jpg,,16,19,3
d3,B1_components,WIN_20240126_11_35_19_Pro_jpg.rf.0cd7bc4ff952963a03acd142af2d145c.jpg,,15,17,2
d3,B1_components,WIN_20240131_11_18_07_Pro_jpg.rf.0d4a4be25388dcf318307b75aa11f4c7.jpg,,12,13,1
d3,B1_components,WIN_20240201_14_57_25_Pro_jpg.rf.0fcc73150d17a6f28cdda474d35a281c.jpg,,15,22,7
d3,B1_components,WIN_20240202_12_55_40_Pro_jpg.rf.0910c9975fdfca45bf46c0152a1e1c6a.jpg,,15,17,2
d3,B1_components,WIN_20240129_16_59_18_Pro_jpg.rf.0f6100fd0ebb8290573f318a51223c3c.jpg,,15,18,3
d3,B1_components,WIN_20240129_18_04_09_Pro_jpg.rf.12d1ee6717ee20059022f5500cfca144.jpg,,15,14,-1
d3,B1_components,WIN_20240129_18_24_42_Pro_jpg.rf.13761ac676a3ec2c8fe50289a343a3d8.jpg,,18,21,3
d3,B1_components,WIN_20240129_10_29_39_Pro_jpg.rf.138cad6a6c2f56ade452a307871164ca.jpg,,16,20,4
d3,B1_components,WIN_20240127_13_58_51_Pro_jpg.rf.1496f2ecd05ad09409329c1755d92137.jpg,,13,18,5
d3,B1_components,WIN_20240126_14_29_22_Pro_jpg.rf.15bd920253c4e0dc55c05c177c8bb765.jpg,,10,18,8
d3,B1_components,WIN_20240201_15_13_31_Pro_jpg.rf.13fe0d64a439126647f66269e0f4bf5f.jpg,,13,15,2
d3,B1_components,WIN_20240130_16_03_04_Pro_jpg.rf.166cc648fe88ecc932a75b58797987d7.jpg,,14,17,3
d3,B1_components,WIN_20240130_16_47_55_Pro_jpg.rf.18242db3be47e1d985672c2b4839960d.jpg,,13,16,3
d3,B1_components,WIN_20240202_13_50_52_Pro_jpg.rf.1ae877b88d88a4290535701521717e18.jpg,,14,21,7
d3,B1_components,WIN_20240202_12_53_53_Pro_jpg.rf.1982b411ed54fc48b798797bccabca57.jpg,,15,16,1
d3,B1_components,WIN_20240202_13_42_39_Pro_jpg.rf.1b868f8d6481b83283835aa582de7c21.jpg,,14,19,5
d3,B1_components,WIN_20240126_14_56_48_Pro_jpg.rf.1c7b79bba2bb70af8158be8d3c931e1e.jpg,,14,22,8
d3,B1_components,WIN_20240126_11_40_34_Pro_jpg.rf.1e597acd19d0a739d422cbbc2c9039e4.jpg,,18,21,3
d3,B1_components,WIN_20240130_16_15_06_Pro_jpg.rf.1fad99db759158746e45a9390b6785de.jpg,,15,17,2
d3,B1_components,WIN_20240130_16_21_00_Pro_jpg.rf.1d95787598a0eaad234d0e3b014f4e9d.jpg,,12,17,5
d3,B1_components,WIN_20240201_15_11_58_Pro_jpg.rf.222c772c6e2a3af147c7a1005b806569.jpg,,16,18,2
d3,B1_components,WIN_20240202_12_16_26_Pro_jpg.rf.262da52f2fb62fc5bf3db4ef6f2719cc.jpg,,11,16,5
d3,B1_components,WIN_20240131_10_57_37_Pro_jpg.rf.29abdb36a9d864f553db410261c3a118.jpg,,15,20,5
d3,B1_components,WIN_20240202_12_23_25_Pro_jpg.rf.27d056c1c1151b2a87ed591fb862f961.jpg,,19,22,3
d3,B1_components,WIN_20240131_10_52_04_Pro_jpg.rf.2dd8343dd1b7a4d3e151ff60f5fb6386.jpg,,18,24,6
d3,B1_components,WIN_20240126_14_46_54_Pro_jpg.rf.302ea8aa444394ac13f215d92073b0b3.jpg,,15,16,1
d3,B1_components,WIN_20240130_15_38_46_Pro_jpg.rf.31348f1e3f1a74db37d728b3dc37b4a3.jpg,,17,18,1
d3,B1_components,WIN_20240129_11_36_15_Pro_jpg.rf.6652914b878156808d1c007d0dee4b58.jpg,,14,19,5
d3,B1_components,WIN_20240126_13_57_13_Pro_jpg.rf.64f051a923d884874bc1275176aad6ca.jpg,,12,14,2
d3,B1_components,WIN_20240127_13_53_15_Pro_jpg.rf.674033cbea5349794f78ca3780ccbeb8.jpg,,15,17,2
d3,B1_components,WIN_20240129_16_41_29_Pro_jpg.rf.52d3a55af2dcf65b7d72cd98f9cdcd94.jpg,,19,24,5
d3,B1_components,WIN_20240202_14_04_27_Pro_jpg.rf.657f80013b79fcc57f3f714c3ca2ee47.jpg,,15,15,0
d3,B1_components,WIN_20240202_13_50_17_Pro_jpg.rf.6564843d289cfd2c42be7e04b91d8591.jpg,,14,20,6
d3,B1_components,WIN_20240130_15_46_55_Pro_jpg.rf.4dd456dc47044e780690e16111e73324.jpg,,13,16,3
d3,B1_components,WIN_20240126_11_57_52_Pro_jpg.rf.5938f3be25ab86221e3895fd241f764e.jpg,,18,19,1
d3,B1_components,WIN_20240202_12_15_44_Pro_jpg.rf.68d0b1cc0606a149d7868517cc27d11d.jpg,,13,15,2
d3,B1_components,WIN_20240129_11_38_18_Pro_jpg.rf.648a9d0f6fd4259b173c68cd14fc0e28.jpg,,18,21,3
d3,B1_components,WIN_20240127_13_50_55_Pro_jpg.rf.586fabd7363a128d25bddbbc9256111e.jpg,,13,16,3
d3,B1_components,WIN_20240126_14_15_49_Pro_jpg.rf.4e3a2737db82be949cae4ba39e05b53e.jpg,,10,16,6
d3,B1_components,WIN_20240129_10_30_10_Pro_jpg.rf.52ec3f9ca1ca182f6f37be9e7e765849.jpg,,14,16,2
d3,B1_components,WIN_20240202_12_01_12_Pro_jpg.rf.63bac7da1e7ab82786761b43f59e5e93.jpg,,12,19,7
d3,B1_components,WIN_20240129_11_12_07_Pro_jpg.rf.556e4098d17598942436d8c5235739a7.jpg,,15,19,4
d3,B1_components,WIN_20240202_12_31_40_Pro_jpg.rf.5b90153eae11ff405b06f970420b89b2.jpg,,15,18,3
d3,B1_components,WIN_20240129_11_22_16_Pro_jpg.rf.4cd540647dd8d28ee6c9013e75229bc2.jpg,,17,23,6
d3,B1_components,WIN_20240126_11_50_40_Pro_jpg.rf.6955042005db49274dd07b952ea0d5ec.jpg,,14,18,4
d3,B1_components,WIN_20240131_11_18_51_Pro_jpg.rf.5e71c827a2ccf42b94f767e565cdbc93.jpg,,13,2,-11
d3,B1_components,WIN_20240202_12_28_59_Pro_jpg.rf.59b1faaa26a1eb364fd70a0039255cd4.jpg,,13,16,3
d3,B1_components,WIN_20240129_11_35_49_Pro_jpg.rf.629607a55cf71787daa5ec6b69c06591.jpg,,16,19,3
d3,B1_components,WIN_20240129_16_42_04_Pro_jpg.rf.4a1a028d81e712ef8dcbd4351bf6ffc3.jpg,,17,23,6
d3,B1_components,WIN_20240130_16_46_26_Pro_jpg.rf.69fda41222843661ece1d1fcd07f13be.jpg,,12,16,4
d3,B1_components,WIN_20240129_18_15_10_Pro_jpg.rf.60695e9406022a7f5daba2838cce309e.jpg,,16,19,3
d3,B1_components,WIN_20240129_16_44_22_Pro_jpg.rf.6bd8fa180a3e3665a18ea662076cb705.jpg,,13,15,2
d3,B1_components,WIN_20240202_13_16_47_Pro_jpg.rf.5669ca5a371d607cfaa609c588004f16.jpg,,19,20,1
d3,B1_components,WIN_20240126_11_19_06_Pro_jpg.rf.7051ecaf49783b2009ce466d281ce8db.jpg,,11,15,4
d3,B1_components,WIN_20240126_14_30_26_Pro_jpg.rf.7df24f0b8a5caddf25e25668763e9c52.jpg,,14,15,1
d3,B1_components,WIN_20240130_15_57_30_Pro_jpg.rf.7d2aba3c1332342cc09ddfc7d1b84bf2.jpg,,13,18,5
d3,B1_components,WIN_20240130_16_57_38_Pro_jpg.rf.8ab2e7d9feb46b2313a172d08ca08258.jpg,,13,15,2
d3,B1_components,WIN_20240129_10_27_35_Pro_jpg.rf.70418229f3e82a9cc659b0b9f4ef03be.jpg,,15,23,8
d3,B1_components,WIN_20240129_11_00_46_Pro_jpg.rf.7cb734c60ddb162ff72aed840d6abecc.jpg,,13,18,5
d3,B1_components,WIN_20240202_12_24_42_Pro_jpg.rf.825782a0a68c2c3adf227dec6f044162.jpg,,17,17,0
d3,B1_components,WIN_20240126_14_18_58_Pro_jpg.rf.6d72c2b0e2f37d9dacddb0c5fa2fd8ab.jpg,,19,20,1
d3,B1_components,WIN_20240129_11_24_28_Pro_jpg.rf.82bb8cf9d8ffba6aea16f6a24f8c8785.jpg,,13,19,6
d3,B1_components,WIN_20240129_10_28_21_Pro_jpg.rf.9276bb4254d78b78889863f100303c2f.jpg,,12,13,1
d3,B1_components,WIN_20240130_15_51_30_Pro_jpg.rf.75d5d708775e5ac9e43a689f44c4732a.jpg,,16,25,9
d3,B1_components,WIN_20240129_16_51_53_Pro_jpg.rf.8f4c7100dba2731be949f0ad7bce55c6.jpg,,14,18,4
d3,B1_components,WIN_20240126_11_34_26_Pro_jpg.rf.8edd67157e33c2e05c26f1fde1507204.jpg,,12,16,4
d3,B1_components,WIN_20240202_12_24_04_Pro_jpg.rf.92b0b5e054ab46a11a26ab7e3aff42e9.jpg,,12,14,2
d3,B1_components,WIN_20240130_16_35_53_Pro_jpg.rf.7184864308cc744301402452962152a2.jpg,,13,16,3
d3,B1_components,WIN_20240130_15_37_52_Pro_jpg.rf.ac676a48d4d229dbe8ce3897bf047cea.jpg,,16,18,2
d3,B1_components,WIN_20240130_16_47_24_Pro_jpg.rf.79480f9c8714fa0b78957327add4e1b6.jpg,,12,18,6
d3,B1_components,WIN_20240126_11_31_09_Pro_jpg.rf.9387fbbc5d198fd74f4d80f5cb260fb5.jpg,,13,15,2
d3,B1_components,WIN_20240202_13_09_09_Pro_jpg.rf.8f769b130440193fd9c15cc9e11a7df7.jpg,,19,24,5
d3,B1_components,WIN_20240130_15_41_21_Pro_jpg.rf.8a0b3beea14df5c65a2a3bf7a90263ef.jpg,,16,21,5
d3,B1_components,WIN_20240202_13_44_43_Pro_jpg.rf.92577bdc6c5f750f78958f0a52d82f4a.jpg,,16,5,-11
d3,B1_components,WIN_20240201_14_58_10_Pro_jpg.rf.a38f40ade7bdc28647f616471d2fe088.jpg,,14,18,4
d3,B1_components,WIN_20240130_16_49_35_Pro_jpg.rf.97c9614c8c47f48b2769f8a654358b5a.jpg,,16,22,6
d3,B1_components,WIN_20240130_16_26_00_Pro_jpg.rf.b7e4a05eb67e0b8868e573506d7c9f93.jpg,,13,15,2
d3,B1_components,WIN_20240129_11_28_32_Pro_jpg.rf.aa69618e2042371ab49ada49ec04ed6d.jpg,,13,15,2
d3,B1_components,WIN_20240126_14_49_47_Pro_jpg.rf.bbdd1f964d0c48c65ec095b1bdbfcfe6.jpg,,15,20,5
d3,B1_components,WIN_20240126_12_06_14_Pro_jpg.rf.bd8d8057c93371c46a7f1918f1487abc.jpg,,15,23,8
d3,B1_components,WIN_20240202_13_55_43_Pro_jpg.rf.b3f16eb1a220c5d9a107a11e94d12bc5.jpg,,17,17,0
d3,B1_components,WIN_20240129_10_15_42_Pro_jpg.rf.710f15998824888f1bc3ce4610f44fda.jpg,,13,16,3
d3,B1_components,WIN_20240126_14_01_56_Pro_jpg.rf.babb371f86c1c16eb2ff1cf2a3f3ec41.jpg,,12,14,2
d3,B1_components,WIN_20240126_12_20_10_Pro_jpg.rf.c2b64b0dc88b54d038c99f38c234b2f2.jpg,,12,14,2
d3,B1_components,WIN_20240131_11_34_06_Pro_jpg.rf.b92073310405282e6ce923b5ea6e1d40.jpg,,12,19,7
d3,B1_components,WIN_20240126_14_03_48_Pro_jpg.rf.a4e13e7c309a6ea77dd289c4208dc009.jpg,,14,16,2
d3,B1_components,WIN_20240129_10_17_39_Pro_jpg.rf.bf8719731599c0aae838c4e516a99036.jpg,,13,14,1
d3,B1_components,WIN_20240131_11_28_07_Pro_jpg.rf.ba4a5e8318e29d756495149de07939e4.jpg,,12,12,0
d3,B1_components,WIN_20240130_15_55_03_Pro_jpg.rf.adb3cad67104e306852f55a4c9d33eb4.jpg,,15,18,3
d3,B1_components,WIN_20240201_15_08_04_Pro_jpg.rf.d0089e09fa3172cc45661b3f0b575232.jpg,,14,15,1
d3,B1_components,WIN_20240202_12_25_34_Pro_jpg.rf.cd6fc0c2749e251669cf536c66292c39.jpg,,17,19,2
d3,B1_components,WIN_20240202_12_53_19_Pro_jpg.rf.ad92cc4729b8fa4b240779ff997484f4.jpg,,15,18,3
d3,B1_components,WIN_20240126_14_31_02_Pro_jpg.rf.b025ad6ce039dcfbff98c3eb2e111a14.jpg,,13,16,3
d3,B1_components,WIN_20240129_17_42_27_Pro_jpg.rf.d5ce288f97eae9650bd36e50398ebc0c.jpg,,16,18,2
d3,B1_components,WIN_20240126_14_44_52_Pro_jpg.rf.d76cc826207ddff8845148014e61ff24.jpg,,13,14,1
d3,B1_components,WIN_20240201_15_00_13_Pro_jpg.rf.d877795265c18cd6deb7f27553417094.jpg,,13,20,7
d3,B1_components,WIN_20240131_11_20_17_Pro_jpg.rf.cf7ea439cacb2037a477037b5cd8c3d2.jpg,,14,18,4
d3,B1_components,WIN_20240126_14_05_36_Pro_jpg.rf.d21847ff7f5dec31de78bf68ae4be558.jpg,,13,17,4
d3,B1_components,WIN_20240129_11_40_27_Pro_jpg.rf.d5c65537e7e9f65b7b0774dcc9ac516c.jpg,,14,20,6
d3,B1_components,WIN_20240202_12_48_43_Pro_jpg.rf.d07487447369b6926f08229400313ce9.jpg,,15,16,1
d3,B1_components,WIN_20240130_16_01_17_Pro_jpg.rf.e0d5a1d90273f7120c78238465377820.jpg,,15,18,3
d3,B1_components,WIN_20240126_12_08_16_Pro_jpg.rf.d644c237c7074e701d05efcfc2254a6e.jpg,,14,16,2
d3,B1_components,WIN_20240130_16_48_41_Pro_jpg.rf.b1302e67eec4878fb02238a5a9ad3af5.jpg,,13,17,4
d3,B1_components,WIN_20240202_14_00_35_Pro_jpg.rf.dc77aa181fe7d805b4e5c7f6991c9193.jpg,,17,22,5
d3,B1_components,WIN_20240202_11_57_43_Pro_jpg.rf.d54146c706da3428596886549f200b78.jpg,,15,20,5
d3,B1_components,WIN_20240129_11_38_42_Pro_jpg.rf.d2c76d004bc1cccf7abbdcb046af2f16.jpg,,17,20,3
d3,B1_components,WIN_20240130_15_50_25_Pro_jpg.rf.e3bfe6138edd72f07867d467da2b48b5.jpg,,16,19,3
d3,B1_components,WIN_20240129_18_22_59_Pro_jpg.rf.e237cd2577fc99badbf5fb1783da3f72.jpg,,17,17,0
d3,B1_components,WIN_20240129_18_26_55_Pro_jpg.rf.e537ad438b15d85f7c399ff71e739725.jpg,,16,19,3
d3,B1_components,WIN_20240129_10_53_51_Pro_jpg.rf.d64651ac02dbf9d9724a214aed685291.jpg,,18,25,7
d3,B1_components,WIN_20240127_13_53_50_Pro_jpg.rf.e8915eb48efab7e97f9e67fa6db3643f.jpg,,15,20,5
d3,B1_components,WIN_20240202_12_58_07_Pro_jpg.rf.e80341a287310ff07f5d6c09650158e2.jpg,,16,18,2
d3,B1_components,WIN_20240202_12_30_18_Pro_jpg.rf.d6304de1458de5ed4523493e8589012d.jpg,,13,14,1
d3,B1_components,WIN_20240130_16_30_17_Pro_jpg.rf.c03c65d3b5d72245c51d2a478ff54d07.jpg,,17,21,4
d3,B1_components,WIN_20240129_18_06_18_Pro_jpg.rf.f2a2f18fdf6f4d1c6d12b20f90a41da2.jpg,,16,25,9
d3,B1_components,WIN_20240131_11_11_32_Pro_jpg.rf.df7e196598ffb8e9f22a371247135967.jpg,,15,19,4
d3,B1_components,WIN_20240126_14_32_11_Pro_jpg.rf.f5533b85b6123b1fc7c897f9feb6a041.jpg,,14,17,3
d3,B1_components,WIN_20240130_16_13_18_Pro_jpg.rf.e7b0bab9e35bb0c916f353282c639e37.jpg,,13,14,1
d3,B1_components,WIN_20240130_16_40_42_Pro_jpg.rf.e9e23dc2a5760284d7642006951921c2.jpg,,14,22,8
d3,B1_components,WIN_20240202_12_37_59_Pro_jpg.rf.f0d102f9e971d855b065917ff37e9203.jpg,,12,16,4
d3,B1_components,WIN_20240202_14_02_24_Pro_jpg.rf.ed15a1fbd09a1de88230b89087212a7a.jpg,,17,17,0
d3,B1_components,WIN_20240127_13_46_46_Pro_jpg.rf.f319837686d7405db52a90832dee5958.jpg,,14,18,4
d3,B1_components,WIN_20240129_18_02_55_Pro_jpg.rf.ed6608085cf29c714241392abe3aa945.jpg,,14,15,1
d3,B1_components,WIN_20240202_13_51_44_Pro_jpg.rf.f52b67a4ac0d0161e298856ec1555c68.jpg,,14,19,5
d3,B1_components,WIN_20240129_11_14_39_Pro_jpg.rf.f3e567f0470411ccbfa6f0949f048767.jpg,,18,25,7
d3,B1_components,WIN_20240131_10_58_51_Pro_jpg.rf.fe1dae3c9fb58c6d6d20126d8d1e29c2.jpg,,14,18,4
d3,B1_components,WIN_20240129_10_41_19_Pro_jpg.rf.fa01657d0996d2084bb6172016f26865.jpg,,15,18,3
d3,B1_components,WIN_20240130_16_12_07_Pro_jpg.rf.f40cd5579a0de76fdb82b754ed495d6f.jpg,,16,17,1
d3,B1_components,WIN_20240202_12_29_38_Pro_jpg.rf.0324cbbdaf6d48d1b530d34690a0bfe4.jpg,,17,19,2
d3,B1_components,WIN_20240201_14_58_52_Pro_jpg.rf.0e3e1e251bc1ed6cf4497026c828777c.jpg,,14,20,6
d3,B1_components,WIN_20240126_11_46_11_Pro_jpg.rf.102484ce333ae937dd2d0d2478bff2e2.jpg,,15,19,4
d3,B1_components,WIN_20240127_13_56_39_Pro_jpg.rf.08abc0be0c2daefdcac1848f82dea92b.jpg,,17,18,1
d3,B1_components,WIN_20240126_13_52_36_Pro_jpg.rf.05376d46d2f54b62f1e5f177cd02baac.jpg,,12,12,0
d3,B1_components,WIN_20240126_11_58_27_Pro_jpg.rf.133f1c2b29eb84f7726183d62b956af5.jpg,,17,18,1
d3,B1_components,WIN_20240126_14_59_50_Pro_jpg.rf.09520e87f81eb7c6f404541caf824675.jpg,,13,16,3
d3,B1_components,WIN_20240126_14_35_38_Pro_jpg.rf.0f193a9ea19d2540f44b01a717e6a087.jpg,,14,16,2
d3,B1_components,WIN_20240127_13_50_22_Pro_jpg.rf.1216ce1ed456e52195b11bfd6b3fface.jpg,,17,23,6
d3,B1_components,WIN_20240202_12_40_48_Pro_jpg.rf.0868088bc3daa2a903abe891a88aa003.jpg,,14,17,3
d3,B1_components,WIN_20240202_13_19_17_Pro_jpg.rf.144bd9212a3eabfcf589984111cf66ad.jpg,,13,15,2
d3,B1_components,WIN_20240202_13_01_01_Pro_jpg.rf.038149a2a17dd69d291dbb2935633401.jpg,,14,23,9
d3,B1_components,WIN_20240131_11_12_40_Pro_jpg.rf.15e9c782165e0cfc5855038673008ae7.jpg,,12,14,2
d3,B1_components,WIN_20240130_16_33_43_Pro_jpg.rf.1cb580a5729e2293b959a7036095ff41.jpg,,14,18,4
d3,B1_components,WIN_20240131_11_26_07_Pro_jpg.rf.15a428f37cb489178e9fbbdda81f237b.jpg,,11,12,1
d3,B1_components,WIN_20240129_18_26_23_Pro_jpg.rf.22b205d8d574c16f282cc5bb6405b666.jpg,,14,20,6
d3,B1_components,WIN_20240126_11_15_45_Pro_jpg.rf.1c4c330b638b85ceaa54f9c8e7cb1194.jpg,,10,10,0
d3,B1_components,WIN_20240129_10_32_25_Pro_jpg.rf.220e0cf8824f1f61bb550cef446bc45b.jpg,,19,23,4
d3,B1_components,WIN_20240202_12_13_31_Pro_jpg.rf.2608cc6727965dcdc10f8b46b7db745e.jpg,,12,17,5
d3,B1_components,WIN_20240130_16_50_28_Pro_jpg.rf.1f29fde910cce9f3cf8f981d408bedcc.jpg,,12,12,0
d3,B1_components,WIN_20240202_13_03_28_Pro_jpg.rf.2da5b4490a3297cbd44f2f0c5c4908a8.jpg,,15,18,3
d3,B1_components,WIN_20240126_12_11_06_Pro_jpg.rf.241af07aa381ef260ff90633192b76d2.jpg,,16,26,10
